narcissism,gender,age
5,male,37
16,female,34
28,male,19
17,male,41
23,male,25
18,female,26
12,female,28
20,female,29
15,female,29
14,male,22
3,female,17
17,female,21
2,female,40
11,female,42
13,female,19
16,female,16
13,male,19
23,male,18
12,male,21
8,male,44
22,female,26
17,female,23
7,male,24
29,female,20
2,male,54
24,female,23
31,female,24
8,female,23
3,female,37
26,female,22
14,male,16
1,male,50
4,female,22
12,female,16
25,female,35
2,female,38
7,female,45
8,female,32
5,female,47
7,male,55
5,male,53
20,female,19
31,male,15
15,male,24
19,female,21
19,female,16
17,male,26
6,female,56
6,female,36
12,male,22
8,male,20
19,female,20
12,female,20
15,male,17
7,male,26
16,female,30
29,male,21
16,female,31
16,male,26
10,female,41
6,male,32
24,female,31
11,female,27
6,female,22
11,female,32
3,male,19
21,female,20
20,male,59
13,female,41
28,male,24
9,male,36
7,male,27
15,male,25
5,male,47
16,female,17
17,female,28
26,male,38
7,female,29
14,female,22
29,female,24
7,male,25
11,male,26
7,male,20
18,female,45
7,male,42
5,female,59
17,male,21
19,female,18
17,female,25
18,female,24
13,female,20
14,female,17
27,female,20
14,female,22
1,male,58
1,female,34
18,male,15
16,female,45
5,female,43
18,male,26
15,female,34
8,male,59
23,male,19
10,male,29
14,female,59
8,male,18
12,female,26
16,female,36
12,female,23
6,male,18
6,male,38
5,female,26
14,female,41
19,male,20
12,male,16
10,female,26
16,female,36
8,female,47
24,male,32
7,female,44
4,female,56
13,female,58
8,male,19
14,male,30
5,male,40
23,male,30
6,male,18
10,female,33
16,female,26
8,female,49
0,male,44
4,female,44
10,male,44
13,male,19
16,male,18
6,male,27
16,female,23
6,male,23
10,male,36
9,male,26
17,female,19
10,female,29
23,female,26
12,female,58
4,female,35
13,female,21
10,male,25
11,female,19
30,female,17
19,male,42
14,male,44
14,female,18
20,male,56
11,male,36
7,female,49
9,male,25
23,male,42
11,female,30
13,male,47
10,male,30
12,male,37
21,female,27
4,female,32
19,male,32
11,female,44
4,female,37
1,male,58
13,male,42
10,male,29
9,male,33
13,female,39
19,male,27
10,male,55
36,male,42
22,female,22
11,male,21
13,female,45
17,female,31
10,female,25
20,female,24
31,female,25
15,female,19
6,male,43
3,male,26
18,female,28
21,male,20
15,female,20
27,female,25
5,female,29
5,male,24
34,male,25
19,female,18
16,male,21
11,female,19
12,male,41
6,male,36
9,female,19
10,male,19
4,male,19
1,female,24
10,female,22
10,male,28
22,female,51
20,female,33
3,male,20
11,female,30
15,female,16
18,female,38
4,male,24
7,female,58
18,female,29
6,male,25
25,male,22
6,male,26
16,male,39
8,male,29
11,female,36
21,male,26
14,female,23
7,male,58
21,male,24
8,male,52
15,male,37
6,female,26
5,female,53
7,male,23
8,male,59
5,male,31
16,male,25
24,female,32
4,male,48
5,female,42
7,male,24
4,male,18
4,male,48
9,female,20
13,male,49
8,male,37
10,female,58
4,female,46
6,female,56
11,female,39
1,male,27
14,male,39
31,female,50
3,male,47
13,male,51
19,male,44
12,male,44
12,male,43
11,female,52
24,male,56
1,male,27
5,male,57
3,female,32
11,female,52
18,male,49
11,male,28
29,female,41
29,male,23
5,female,22
6,male,41
11,female,46
7,male,48
5,male,57
16,female,49
6,male,52
12,male,53
21,male,30
28,male,25
19,female,39
5,female,57
9,female,25
7,male,17
17,male,54
5,male,33
7,female,39
11,female,40
17,female,15
11,female,57
13,male,52
3,female,45
3,male,45
5,male,33
5,female,49
10,female,25
12,male,45
12,female,44
1,female,57
6,female,56
3,female,56
10,female,50
3,female,55
9,female,43
3,female,55
20,female,23
2,male,21
15,male,49
5,female,56
3,female,56
5,female,49
7,female,35
8,male,57
14,female,56
18,male,16
8,female,34
16,female,53
10,male,54
10,female,54
10,female,46
15,male,38
13,male,32
10,male,31
2,female,58
6,male,50
21,female,38
22,male,47
4,male,25
12,female,38
22,male,40
13,female,32
5,male,27
14,male,46
6,male,28
12,male,47
10,female,43
8,male,42
0,female,57
2,male,18
14,female,28
6,female,24
25,female,18
5,male,19
34,male,35
14,female,52
4,female,54
10,male,50
33,male,21
14,female,22
10,female,39
10,male,58
10,female,29
10,male,58
18,female,47
27,female,26
12,male,43
36,male,44
16,male,47
17,female,57
9,female,55
5,female,53
9,female,25
6,female,57
5,female,25
5,female,41
5,female,57
6,male,29
1,male,46
10,female,58
10,female,31
20,male,47
12,male,44
4,female,26
21,male,29
6,female,53
5,male,54
26,male,33
5,female,22
5,male,41
16,male,47
27,female,18
7,female,44
27,female,27
2,male,56
22,male,23
22,male,37
9,female,56
17,female,26
5,male,29
11,female,53
12,female,35
7,male,26
25,male,21
17,female,23
16,female,49
7,female,40
7,female,35
4,female,58
9,female,33
0,female,54
18,male,48
13,female,38
12,male,36
22,male,42
18,male,38
25,female,27
9,female,36
40,male,39
6,female,35
10,male,35
11,female,43
13,female,28
18,male,32
14,female,15
16,male,21
1,female,58
7,male,53
28,male,20
19,female,52
9,male,55
4,male,57
18,male,41
7,male,42
6,female,58
19,male,25
11,female,46
18,male,28
20,male,33
0,female,43
5,male,30
2,female,42
26,male,22
6,male,42
1,male,28
23,male,20
0,female,18
12,female,40
13,male,18
16,female,43
15,male,23
12,male,24
6,female,51
27,female,22
19,male,32
6,male,47
7,male,21
11,female,58
5,male,56
4,female,19
9,male,34
12,female,37
0,male,58
5,female,57
6,female,50
7,male,39
10,female,53
15,female,29
4,female,42
14,female,19
16,male,33
6,male,57
18,male,21
9,female,23
11,female,18
16,male,55
10,male,23
18,female,25
6,female,28
3,female,30
5,male,58
15,male,27
22,male,54
24,female,19
7,female,57
3,female,55
10,male,42
0,male,49
1,male,32
3,male,36
1,male,53
14,female,33
20,male,44
7,male,23
8,female,30
16,male,37
16,female,37
12,female,20
5,male,31
4,female,36
4,female,50
16,female,44
28,male,20
5,male,15
7,female,45
9,female,42
10,female,59
24,female,22
11,male,35
5,female,56
12,female,47
19,male,23
12,female,23
14,female,54
8,female,36
11,male,51
17,male,22
23,male,25
7,female,26
7,female,47
11,female,32
9,female,26
8,female,21
11,female,31
20,female,40
9,male,27
16,male,31
2,female,53
5,male,56
12,male,35
12,male,41
21,male,20
9,female,32
7,female,53
11,female,42
4,male,26
11,male,52
13,male,57
9,female,23
9,female,31
11,female,50
8,female,27
9,male,22
3,female,27
29,female,31
9,male,57
13,female,28
6,male,17
13,female,34
6,female,24
24,male,15
4,male,49
7,female,34
11,female,37
12,female,38
28,male,26
1,male,58
21,female,22
10,female,37
3,female,21
4,female,33
29,male,18
10,male,16
4,male,19
6,female,19
7,male,44
9,female,42
21,female,24
10,female,58
5,female,22
18,male,19
7,female,47
12,male,51
14,male,31
6,female,48
16,male,51
3,male,47
14,male,24
15,male,24
11,female,32
16,male,28
5,male,25
10,male,38
7,female,54
10,male,35
4,female,37
25,male,40
10,male,59
10,female,55
9,female,33
0,female,46
16,male,27
10,male,56
14,female,38
6,male,37
4,male,44
5,male,51
8,male,28
3,female,21
3,female,49
16,male,36
17,male,27
23,female,29
8,male,26
9,female,38
15,female,26
14,female,29
4,female,53
9,male,22
4,female,42
7,female,28
29,female,56
8,male,29
6,male,41
13,female,40
7,female,50
11,female,24
2,male,38
5,female,46
19,male,28
9,female,39
5,female,50
4,female,59
10,male,26
10,male,36
7,male,33
12,female,36
14,male,30
7,female,31
4,female,56
2,female,43
10,female,44
6,male,52
13,female,21
13,male,54
10,male,25
1,female,46
4,female,51
7,male,22
6,female,28
12,female,35
4,male,46
4,female,29
4,male,26
7,female,27
22,female,28
8,female,26
15,female,25
17,male,20
19,female,30
4,female,28
19,female,24
8,female,35
9,male,45
14,female,27
4,male,19
19,female,28
17,male,18
26,female,40
11,male,56
2,male,56
4,male,46
17,female,20
17,female,49
7,male,54
8,female,34
23,female,21
4,male,56
3,female,39
3,female,54
16,male,19
13,male,58
11,male,46
4,male,49
26,male,19
8,male,40
10,male,55
3,female,43
4,female,43
28,male,41
7,male,47
5,female,38
6,female,56
6,male,41
11,female,19
16,female,51
27,male,40
16,female,23
6,male,34
6,male,56
7,female,40
3,female,29
2,male,58
14,male,48
15,male,49
10,male,37
17,male,17
26,female,40
25,male,21
6,male,16
37,male,18
1,female,38
13,female,40
10,female,57
7,male,57
15,male,26
19,female,26
4,female,19
7,male,43
8,female,46
12,male,24
10,male,50
9,male,18
6,male,45
4,male,50
7,male,23
37,male,17
27,female,20
4,female,51
14,male,55
10,female,44
7,female,39
9,male,24
25,female,54
6,female,26
19,male,22
11,female,45
12,female,41
6,female,43
10,female,30
8,female,41
9,male,30
23,male,32
18,female,39
10,female,24
16,female,28
3,female,51
18,female,58
10,female,27
13,male,33
13,female,40
10,male,21
3,female,35
8,female,51
31,male,19
12,male,45
1,female,52
34,male,22
8,female,29
12,male,29
5,female,42
13,female,39
7,female,39
20,male,20
17,female,22
4,male,29
2,male,55
4,male,33
14,female,45
15,male,54
9,male,56
7,female,41
24,male,29
2,female,46
22,male,26
12,female,38
8,female,28
3,male,48
5,female,36
9,female,24
8,female,58
7,female,43
8,male,36
22,male,29
29,male,51
14,female,26
19,male,33
16,female,26
12,female,18
4,female,44
23,female,24
18,male,56
14,male,57
11,male,19
26,female,28
22,female,35
1,female,57
1,male,52
29,male,26
6,female,33
10,male,52
12,female,23
12,female,50
11,female,47
17,female,43
3,female,45
15,male,23
33,male,35
8,male,38
19,male,54
1,male,59
3,female,53
4,female,34
4,male,21
5,male,41
13,male,42
5,female,42
23,male,22
11,male,44
15,male,47
9,female,47
8,female,52
12,female,46
2,female,48
4,female,42
19,male,39
15,male,52
8,female,35
7,female,19
20,female,19
3,female,38
15,male,46
16,male,25
5,male,50
17,male,23
10,male,58
10,male,30
27,male,19
12,male,32
13,female,33
4,female,47
12,male,26
13,male,20
12,female,46
2,male,33
1,male,40
5,female,49
8,female,55
4,female,47
12,female,36
5,female,53
12,male,16
10,female,23
7,male,48
13,female,25
34,female,25
16,female,25
33,male,18
6,female,25
29,male,19
7,female,26
12,male,48
6,male,33
7,male,20
7,male,56
3,male,33
4,female,57
6,female,28
36,female,39
18,female,40
6,male,26
15,female,36
5,female,44
18,male,35
9,male,25
26,male,17
16,female,48
3,male,18
34,male,17
13,female,50
12,male,16
16,female,57
23,female,37
18,female,20
2,male,20
3,female,51
26,male,18
12,female,31
11,female,28
22,female,35
17,female,25
25,male,23
7,female,44
17,female,19
13,female,36
18,male,30
8,female,26
11,male,26
20,female,49
11,female,28
10,male,27
23,female,30
13,male,38
19,male,19
13,female,53
10,female,31
8,male,36
6,female,40
8,male,21
6,female,49
8,female,15
5,female,58
14,male,31
7,male,20
15,male,21
6,male,20
17,female,53
29,female,31
10,female,26
6,female,51
6,male,31
10,male,32
15,female,34
14,female,34
15,male,32
15,male,46
5,male,38
16,female,56
16,male,41
12,male,21
8,female,40
16,female,35
6,male,25
28,female,19
5,female,55
17,male,38
10,male,34
21,male,49
9,female,18
20,female,24
11,female,36
24,male,49
15,female,46
12,female,21
5,female,57
10,male,41
7,female,18
16,male,35
20,female,37
8,male,51
6,female,38
12,female,18
9,female,45
2,female,35
2,male,53
15,female,54
6,male,35
21,male,34
8,female,37
20,male,26
16,female,25
8,male,35
14,male,27
6,female,23
7,male,35
10,male,29
6,female,23
10,female,28
3,female,59
16,female,37
15,female,51
15,female,39
10,female,55
20,female,24
16,male,41
3,female,55
7,male,39
5,female,25
5,female,53
10,male,26
18,male,28
15,male,39
7,male,42
17,male,49
11,female,32
4,male,24
6,male,34
11,male,25
8,female,39
2,female,36
8,female,41
6,male,26
6,female,27
4,male,42
6,female,35
9,male,36
18,male,32
27,male,24
20,male,27
39,male,44
11,male,33
21,female,25
32,male,24
6,female,33
18,male,27
13,male,29
15,male,25
13,male,29
9,male,27
24,male,27
12,male,19
9,male,56
15,male,21
19,male,20
7,male,31
11,male,24
4,male,45
21,male,26
3,female,18
13,female,23
19,male,29
9,male,25
17,female,22
18,male,39
16,male,20
12,male,20
10,female,47
15,male,39
6,male,30
1,female,54
5,female,42
7,male,40
16,male,36
14,female,28
8,male,25
20,male,30
30,male,34
19,male,22
7,male,47
3,male,57
4,male,36
9,female,31
10,female,23
17,male,30
7,male,25
10,male,28
16,female,30
5,male,28
6,male,18
4,female,46
3,male,59
2,female,37
12,male,36
10,female,35
4,female,26
10,male,23
7,female,40
13,female,34
30,male,48
21,male,16
10,female,45
12,male,33
11,male,16
39,male,27
14,male,17
7,female,16
7,male,17
28,female,16
4,male,17
9,male,17
19,male,16
6,female,47
3,female,16
10,male,17
13,male,17
4,male,50
25,male,17
26,male,19
4,male,53
22,male,16
18,female,23
8,female,24
2,female,50
18,male,33
5,female,51
7,female,25
11,male,48
25,male,18
9,male,18
20,female,19
21,male,24
12,female,16
21,male,24
11,female,43
19,female,25
7,female,40
4,male,22
20,male,17
4,female,29
31,female,17
16,male,42
5,male,22
3,female,30
8,female,35
19,male,32
20,male,25
6,female,30
13,male,43
21,female,40
21,male,32
13,female,34
8,male,32
5,male,52
7,female,36
11,female,27
6,female,30
3,male,27
7,female,17
24,male,34
9,male,15
13,female,19
23,female,22
9,female,32
12,female,59
12,female,21
10,female,19
6,male,46
7,male,23
7,female,31
10,female,49
1,female,40
14,female,18
9,male,19
5,female,51
4,male,48
21,female,43
6,female,26
24,male,28
38,male,44
5,male,43
17,male,37
10,female,25
6,male,50
4,male,40
23,male,37
24,male,41
14,female,28
8,female,42
15,male,19
12,female,46
7,male,34
12,female,43
15,male,44
7,female,26
14,male,46
15,male,24
12,male,23
4,female,44
13,female,28
6,female,24
13,female,26
25,male,30
9,male,46
26,male,28
28,male,30
14,male,29
11,female,23
27,male,50
29,male,19
10,female,31
10,male,57
16,female,46
5,female,44
7,male,58
20,male,28
14,male,42
8,female,28
15,male,29
14,male,29
21,male,37
28,male,24
3,female,52
4,female,28
7,male,28
7,female,51
22,male,29
3,female,32
23,male,48
12,male,54
3,male,31
31,male,23
4,female,18
3,female,24
12,male,58
20,male,17
13,female,26
8,male,45
8,female,46
20,female,47
3,female,55
19,female,33
16,female,50
2,male,49
7,female,32
34,female,49
11,female,31
18,male,35
5,female,44
7,male,39
9,female,43
15,male,19
18,female,43
15,female,42
12,female,52
18,female,52
19,male,23
34,male,26
3,female,55
14,male,21
16,female,50
14,female,25
17,female,43
9,female,25
17,male,23
16,male,29
16,male,24
22,male,31
29,male,29
17,male,24
3,male,44
2,female,32
15,male,30
6,male,42
21,male,53
31,female,21
11,female,24
1,female,59
6,female,25
8,female,50
27,male,21
13,male,27
6,female,25
19,female,37
21,male,24
2,male,37
12,female,42
17,male,58
5,female,20
37,female,36
1,female,18
8,female,41
16,male,32
37,male,32
15,male,42
9,male,20
15,female,32
13,female,20
12,male,30
6,male,24
17,female,36
4,female,44
18,male,32
22,male,22
10,female,43
15,female,40
10,female,43
7,male,29
1,female,42
13,female,26
33,female,34
28,male,20
11,male,30
10,female,56
4,male,44
15,female,49
12,female,42
12,male,33
2,male,33
9,male,34
14,female,20
13,male,20
2,male,31
14,male,31
6,female,56
8,female,21
3,female,50
36,male,31
5,female,49
10,male,29
20,female,32
29,male,23
18,male,30
21,male,29
17,male,24
22,female,52
17,male,19
20,female,24
14,male,25
18,male,21
28,male,19
12,female,25
16,female,17
25,male,53
34,male,22
1,male,45
13,female,42
8,male,29
20,male,24
9,female,39
15,female,41
9,female,29
4,male,48
12,male,22
2,female,58
8,male,21
21,male,24
24,female,24
7,female,55
9,male,39
1,male,32
6,male,57
14,male,23
8,female,42
32,male,21
2,female,58
7,female,39
37,male,20
9,female,58
20,male,34
16,female,29
10,male,25
6,female,25
7,male,25
2,male,48
26,female,22
13,male,42
12,male,17
27,male,26
6,female,19
12,female,59
11,female,55
14,female,42
15,female,22
23,female,56
24,female,21
8,female,24
3,female,39
11,male,37
20,male,28
13,male,19
17,female,42
17,female,42
16,female,34
8,female,21
6,female,34
4,male,27
5,male,59
10,male,33
27,male,40
4,male,52
34,male,20
17,female,27
10,female,41
8,female,42
14,male,42
32,male,21
10,male,23
23,male,20
8,male,32
32,female,47
7,female,23
5,male,22
16,male,34
20,female,26
10,female,38
26,male,38
11,female,23
8,male,50
7,female,58
17,female,21
32,male,20
17,male,39
17,female,53
9,female,26
21,female,27
8,female,20
18,female,20
7,male,54
12,female,45
19,male,24
11,male,24
6,female,50
17,male,35
9,male,31
16,male,23
5,female,54
5,female,54
14,female,27
1,female,26
39,male,23
7,male,31
15,female,42
15,male,46
10,female,30
6,male,47
20,male,55
14,male,22
8,female,45
11,male,59
2,female,43
24,male,19
10,female,25
5,female,25
18,male,24
18,female,42
9,female,53
4,male,22
20,male,18
10,male,20
15,female,27
21,male,18
17,male,19
21,female,19
17,male,22
15,female,18
7,female,28
13,female,15
4,female,19
15,female,23
19,male,20
8,female,20
12,female,19
5,female,19
9,female,37
7,female,40
31,male,19
10,female,19
19,female,23
3,female,20
4,male,21
16,male,20
15,male,20
9,female,19
18,female,20
17,male,40
4,female,25
7,female,41
16,male,25
2,female,32
13,male,29
10,male,17
8,female,24
8,male,32
4,female,21
5,male,30
6,female,19
7,male,29
3,male,26
3,male,19
14,female,27
19,male,30
11,male,20
10,male,27
7,female,23
4,male,26
27,male,24
13,female,19
16,female,32
23,male,27
17,female,25
20,male,16
8,female,20
9,female,18
4,female,23
13,female,20
14,male,24
12,male,22
8,male,17
21,male,18
3,female,23
5,male,39
14,male,30
18,male,28
8,female,21
8,female,23
22,male,38
6,female,33
20,male,20
13,male,21
14,male,24
7,male,21
20,male,21
12,male,39
13,male,25
10,female,22
18,male,18
7,female,25
13,female,33
23,male,24
13,male,27
1,male,15
20,male,32
18,male,15
16,male,17
8,female,19
20,female,20
23,male,24
11,male,19
8,male,32
10,female,21
10,female,26
7,male,15
9,male,21
19,male,25
8,male,36
8,female,27
13,female,23
6,male,19
18,male,18
10,male,24
11,male,26
8,female,23
5,male,19
5,male,18
12,male,26
10,male,22
13,male,36
13,male,21
12,male,35
24,male,17
6,male,26
16,male,19
11,female,20
12,female,21
25,male,29
17,female,21
6,female,20
23,male,19
11,female,19
3,male,21
14,male,19
21,male,24
14,male,18
24,male,19
14,male,19
25,female,18
8,female,24
21,male,19
35,male,21
5,female,19
18,male,28
15,female,21
9,female,22
6,female,20
8,male,22
10,female,19
29,male,19
12,male,23
6,female,23
6,female,15
3,female,16
10,male,36
30,male,21
34,male,25
27,female,19
19,male,32
37,male,19
5,female,25
6,male,20
3,male,51
6,female,20
13,male,23
12,male,19
25,male,19
7,female,20
27,male,17
24,male,16
8,male,21
23,female,18
11,male,27
20,male,18
7,male,21
22,male,19
12,male,28
8,female,18
7,male,25
20,male,19
7,female,20
21,male,25
27,male,19
13,male,26
20,female,19
10,female,19
22,male,19
14,male,19
17,male,19
7,female,19
9,male,23
5,male,25
10,female,18
22,female,19
10,female,18
8,female,18
9,female,23
9,female,26
6,male,19
13,female,25
24,female,23
30,male,18
7,male,20
30,male,19
5,male,22
20,female,18
16,male,22
4,male,19
24,female,16
7,male,24
14,female,19
12,female,18
11,female,21
14,male,19
16,female,19
16,male,21
8,female,21
10,male,20
16,male,18
15,male,35
18,male,18
16,male,20
14,male,18
8,female,20
9,male,21
26,male,20
7,male,25
16,male,23
15,female,19
22,female,19
6,male,28
8,male,27
6,male,20
20,female,20
15,male,21
5,female,24
3,male,25
27,male,19
12,female,26
20,male,26
13,male,17
5,female,19
7,female,23
11,male,20
21,male,19
15,male,21
36,female,18
12,male,19
8,male,18
9,female,18
13,male,19
2,male,20
12,male,19
22,male,24
4,male,19
5,female,23
6,male,18
7,male,20
1,female,22
6,male,30
29,female,19
27,male,20
16,male,20
14,male,26
9,male,23
11,male,22
15,male,26
4,male,27
15,male,18
13,female,20
5,male,18
3,male,21
22,male,20
10,male,22
11,male,23
14,male,19
13,male,21
25,male,22
15,male,26
2,female,19
13,female,19
5,male,50
4,female,23
14,female,23
15,male,27
6,male,17
7,male,20
14,male,24
12,male,20
16,male,35
5,male,25
11,female,24
8,female,29
9,male,25
9,male,19
21,female,21
8,male,28
14,male,23
9,male,29
7,female,26
11,female,56
3,female,21
14,male,20
5,male,22
6,male,25
12,male,20
9,female,18
22,male,21
15,male,37
28,male,20
7,male,21
21,male,24
16,male,24
6,male,22
6,female,26
6,female,22
11,female,21
11,male,29
17,male,18
9,male,24
5,male,31
24,female,20
12,male,18
20,male,27
2,female,21
23,male,29
15,male,17
13,male,20
34,male,22
11,male,24
27,female,19
19,male,16
3,male,31
9,male,18
16,male,27
22,male,19
17,male,34
1,male,24
9,male,18
2,male,20
12,male,21
10,male,28
14,male,27
33,male,20
9,male,23
13,male,24
15,male,25
8,male,27
2,male,26
12,female,16
25,female,29
14,male,23
10,male,40
6,female,18
19,male,21
10,male,22
20,male,21
14,male,19
4,female,34
0,male,26
14,male,21
14,male,31
11,male,23
7,male,35
10,female,18
16,male,23
21,male,22
5,male,41
23,male,23
13,male,27
18,male,23
14,female,20
33,male,19
7,male,24
17,male,37
18,male,28
9,male,19
1,male,19
11,male,19
16,male,18
15,female,20
37,male,21
1,male,20
17,male,21
26,male,27
14,male,20
29,male,27
5,female,25
7,male,30
15,male,22
27,male,18
10,male,19
21,male,41
16,female,19
18,male,19
26,male,20
17,female,24
8,male,55
11,female,23
15,male,25
1,female,26
17,female,23
22,female,21
8,male,29
21,male,24
5,male,19
19,male,28
18,female,30
7,female,20
27,female,45
24,male,23
7,male,23
20,male,28
18,male,24
5,male,25
9,male,28
9,male,20
16,female,21
9,male,27
22,male,24
15,female,22
11,male,38
31,male,20
6,male,32
10,male,23
15,female,22
10,male,18
9,female,19
11,male,19
5,male,28
9,male,28
29,female,24
8,male,21
2,male,30
13,female,21
17,male,28
13,female,19
20,male,25
7,female,53
7,male,30
18,female,21
15,male,25
5,female,26
11,male,21
22,female,18
14,male,20
12,female,23
8,male,31
4,male,43
2,female,21
11,male,27
6,male,23
19,male,18
15,male,36
26,male,19
6,female,22
22,female,26
4,male,21
11,male,15
9,male,25
10,male,20
13,male,33
9,male,21
10,male,16
23,male,25
14,male,39
9,male,32
15,female,17
7,male,29
19,male,15
15,male,24
28,male,16
9,male,31
29,male,18
11,male,26
11,male,17
1,male,24
24,male,25
12,male,19
7,male,25
3,male,21
6,male,22
10,male,45
13,male,36
6,male,34
4,male,20
15,male,17
12,male,20
29,female,17
7,male,24
4,male,43
28,male,16
10,male,34
3,male,17
10,male,45
3,female,56
9,male,23
16,male,25
4,male,17
8,male,50
17,male,18
21,male,20
15,male,23
4,male,25
14,female,19
13,male,20
5,female,56
24,male,19
6,male,42
9,male,25
6,female,20
11,male,32
16,male,17
21,female,33
10,male,57
23,female,20
30,male,23
15,female,26
6,female,18
6,male,52
12,male,28
7,male,23
7,male,22
16,male,40
23,male,25
15,female,18
16,female,23
8,male,17
8,male,25
6,male,20
10,male,22
21,male,20
10,male,28
9,male,22
2,female,27
8,male,23
25,male,22
14,male,25
15,male,18
21,female,30
6,male,21
8,female,21
5,male,28
14,male,24
4,male,22
9,male,25
17,female,21
13,female,24
8,male,21
5,male,59
14,male,24
10,male,30
18,female,40
8,male,23
15,male,30
11,male,24
14,male,19
17,male,28
29,female,19
3,male,28
6,female,19
20,female,18
8,male,27
6,female,36
3,male,26
4,female,52
36,male,27
9,male,26
5,female,24
21,female,19
11,male,23
14,female,19
12,female,20
20,male,43
12,male,27
14,female,25
13,male,22
4,female,32
5,male,20
20,female,28
6,male,23
4,female,19
5,male,22
17,male,19
8,male,28
11,male,41
1,male,27
26,male,19
10,female,20
15,male,34
40,male,27
4,male,32
18,male,18
27,male,23
1,male,25
34,male,28
5,male,46
6,male,27
0,male,50
11,male,26
15,male,17
20,female,33
20,male,18
8,male,28
6,female,18
12,male,21
4,female,19
10,female,22
8,female,36
8,male,24
16,female,22
18,male,21
13,male,24
13,male,32
9,female,25
14,male,45
10,female,25
28,male,20
4,female,22
8,male,21
10,female,25
24,male,16
1,male,26
25,male,21
8,male,26
16,male,20
4,male,25
21,male,21
24,male,32
15,male,18
7,male,31
11,male,22
12,male,44
19,male,25
8,male,21
11,male,24
12,female,37
11,female,19
10,female,22
8,female,23
19,male,31
13,male,22
4,male,32
25,male,21
17,male,19
15,male,27
17,male,24
6,male,15
2,female,28
18,female,21
24,female,24
5,female,17
7,male,31
11,male,26
6,male,42
12,male,30
19,male,18
16,male,25
18,male,30
10,male,23
6,male,21
2,male,27
6,female,19
20,male,24
6,female,22
6,male,25
3,male,23
13,female,22
29,female,23
12,male,34
1,female,32
13,female,25
8,female,19
7,male,27
19,male,24
10,female,22
27,male,29
5,male,31
9,male,37
5,male,26
4,male,19
12,male,22
4,female,25
3,male,35
14,male,20
16,female,25
26,male,25
11,female,38
19,female,24
18,female,26
6,male,47
9,male,24
21,male,27
3,male,35
1,male,20
8,male,24
10,male,35
27,male,27
26,male,21
16,male,24
11,male,40
20,female,20
7,female,21
14,female,19
17,male,23
6,male,41
8,male,19
10,female,24
9,male,27
6,male,21
38,male,19
17,male,25
16,female,29
11,male,19
18,male,22
12,male,15
6,male,22
3,male,24
19,male,20
8,male,16
9,female,28
13,male,20
15,male,19
24,female,26
24,male,26
6,male,40
9,male,48
14,female,24
15,male,58
19,male,22
21,male,25
1,male,16
4,male,21
10,male,37
5,male,33
18,female,17
20,male,26
32,male,20
13,male,21
3,female,30
31,male,44
8,male,30
22,female,28
10,female,22
6,male,23
12,male,30
8,female,30
13,female,22
8,female,22
12,female,33
13,male,39
14,female,19
9,female,29
11,male,19
4,female,23
16,male,24
9,female,21
27,female,21
28,male,22
10,female,19
9,female,33
8,male,23
7,male,19
13,male,27
12,male,48
4,female,23
13,female,22
18,male,21
16,female,20
13,female,39
12,male,18
11,male,24
2,female,23
5,male,35
23,male,25
7,female,20
9,male,39
3,female,22
9,male,23
6,male,17
3,male,33
16,male,26
7,male,18
14,male,17
24,female,19
25,male,35
7,male,37
11,female,28
19,male,19
6,male,26
10,male,31
30,male,21
22,female,21
29,male,22
28,male,22
15,male,24
8,female,20
17,male,20
16,female,25
12,male,19
36,male,20
9,male,19
15,male,18
23,male,35
21,male,15
14,male,21
8,female,47
21,male,23
4,female,24
20,male,17
16,male,23
12,female,19
9,male,23
32,male,16
14,female,28
3,female,17
12,female,24
10,male,18
8,male,18
8,female,18
7,male,18
7,male,18
17,female,17
11,male,37
15,female,28
8,male,39
3,male,31
16,male,21
8,female,22
10,male,27
1,female,17
19,male,32
8,female,21
9,female,19
16,female,24
6,male,28
10,male,20
4,female,52
12,male,19
22,male,32
8,female,28
8,male,17
5,male,48
9,male,39
6,male,33
39,female,45
8,male,21
6,female,25
9,female,19
16,female,59
13,male,34
19,male,45
19,male,22
24,male,20
13,male,29
6,male,44
6,female,29
14,male,23
5,male,24
3,male,50
7,male,23
7,male,56
7,male,40
5,male,51
5,female,25
8,male,35
12,female,29
10,female,30
2,male,42
4,female,59
11,male,19
28,female,17
2,male,31
18,male,22
20,male,22
3,female,59
3,male,23
13,male,36
11,male,23
18,male,24
5,male,19
22,male,35
9,female,18
7,male,37
6,male,26
17,male,23
12,male,19
34,female,29
5,female,48
1,male,30
9,female,27
20,male,32
17,female,25
14,female,25
13,male,34
5,male,16
4,male,28
15,female,24
7,male,21
21,female,26
1,female,41
9,female,35
1,male,20
17,male,30
20,male,15
12,male,21
17,female,29
22,female,20
4,male,33
11,male,24
13,male,30
0,male,24
3,female,47
7,male,27
12,male,19
13,male,24
19,female,19
3,male,29
8,male,40
9,male,44
2,male,46
11,male,45
1,male,34
8,female,37
14,male,38
4,male,24
5,male,32
19,female,27
6,male,44
8,female,30
8,male,39
4,male,39
11,male,19
9,female,30
1,male,29
12,female,28
26,male,26
15,male,32
19,male,25
19,female,26
14,male,26
13,female,55
13,male,20
2,female,47
10,male,43
6,male,30
16,female,37
7,female,58
13,female,21
13,female,22
6,male,24
24,male,22
2,male,26
6,male,40
11,female,26
